booster,colsample_bytree,eta,eval_metric,improve10,improve15,improve5,lamda,learning_rate,max_depth,objective,scale_pos_weight,seed,value-mean10,value-mean15,value-mean5
gbtree,0.7,0.01,auc,1.16054835081,0.301275477738,0.0984976398487,0.4,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.01,auc,1.16054835081,0.301275477738,0.0984976398487,0.6,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.01,auc,1.16054835081,0.301275477738,0.0984976398487,0.8,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.01,auc,1.16054835081,0.301275477738,0.0984976398487,1,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.01,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.01,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.01,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.01,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.01,auc,-0.926767971016,-0.110422006898,-0.491893824344,1,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.1,auc,1.16054835081,0.301275477738,0.0984976398487,0.2,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.1,auc,1.16054835081,0.301275477738,0.0984976398487,0.4,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.1,auc,1.16054835081,0.301275477738,0.0984976398487,0.6,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.1,auc,1.16054835081,0.301275477738,0.0984976398487,0.8,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.1,auc,1.16054835081,0.301275477738,0.0984976398487,1,0.05,6,binary:logistic,18.92543859649123,4,10.198,8.89466666667,10.614
gbtree,0.7,0.1,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.2,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.1,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.4,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.1,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.6,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.1,auc,-0.926767971016,-0.110422006898,-0.491893824344,0.8,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.7,0.1,auc,-0.926767971016,-0.110422006898,-0.491893824344,1,0.1,6,binary:logistic,18.92543859649123,4,7.484,7.402,8.56
gbtree,0.8,0.001,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.2,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.001,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.4,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.001,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.6,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.001,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.8,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.001,auc,-1.17852587416,-0.8518005144,-1.01965192438,1,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.001,auc,-1.15755339833,-0.149959122059,-2.464688891,0.2,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.001,auc,-1.15755339833,-0.149959122059,-2.464688891,0.4,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.001,auc,-1.15755339833,-0.149959122059,-2.464688891,0.6,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.001,auc,-1.15755339833,-0.149959122059,-2.464688891,0.8,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.001,auc,-1.15755339833,-0.149959122059,-2.464688891,1,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.01,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.2,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.01,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.4,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.01,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.6,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.01,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.8,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.01,auc,-1.17852587416,-0.8518005144,-1.01965192438,1,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.01,auc,-1.15755339833,-0.149959122059,-2.464688891,0.2,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.01,auc,-1.15755339833,-0.149959122059,-2.464688891,0.4,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.01,auc,-1.15755339833,-0.149959122059,-2.464688891,0.6,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.01,auc,-1.15755339833,-0.149959122059,-2.464688891,0.8,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.01,auc,-1.15755339833,-0.149959122059,-2.464688891,1,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.1,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.2,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.1,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.4,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.1,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.6,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.1,auc,-1.17852587416,-0.8518005144,-1.01965192438,0.8,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.1,auc,-1.17852587416,-0.8518005144,-1.01965192438,1,0.05,4,binary:logistic,18.92543859649123,1,8.028,8.30866666667,9.774
gbtree,0.8,0.1,auc,-1.15755339833,-0.149959122059,-2.464688891,0.2,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.1,auc,-1.15755339833,-0.149959122059,-2.464688891,0.4,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.1,auc,-1.15755339833,-0.149959122059,-2.464688891,0.6,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.1,auc,-1.15755339833,-0.149959122059,-2.464688891,0.8,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.1,auc,-1.15755339833,-0.149959122059,-2.464688891,1,0.1,4,binary:logistic,18.92543859649123,1,7.19,7.31733333333,7.204
gbtree,0.8,0.001,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.2,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.001,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.4,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.001,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.6,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.001,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.8,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.001,auc,-1.81593271214,-0.603850476172,-1.46989161829,1,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.001,auc,1.02766530967,0.133439295229,-1.72380145449,0.2,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.001,auc,1.02766530967,0.133439295229,-1.72380145449,0.4,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.001,auc,1.02766530967,0.133439295229,-1.72380145449,0.6,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.001,auc,1.02766530967,0.133439295229,-1.72380145449,0.8,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.001,auc,1.02766530967,0.133439295229,-1.72380145449,1,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.01,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.2,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.01,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.4,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.01,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.6,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.01,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.8,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.01,auc,-1.81593271214,-0.603850476172,-1.46989161829,1,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.01,auc,1.02766530967,0.133439295229,-1.72380145449,0.2,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.01,auc,1.02766530967,0.133439295229,-1.72380145449,0.4,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.01,auc,1.02766530967,0.133439295229,-1.72380145449,0.6,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.01,auc,1.02766530967,0.133439295229,-1.72380145449,0.8,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.01,auc,1.02766530967,0.133439295229,-1.72380145449,1,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.1,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.2,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.1,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.4,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.1,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.6,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.1,auc,-1.81593271214,-0.603850476172,-1.46989161829,0.8,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.1,auc,-1.81593271214,-0.603850476172,-1.46989161829,1,0.05,5,binary:logistic,18.92543859649123,1,6.825,7.716,8.18
gbtree,0.8,0.1,auc,1.02766530967,0.133439295229,-1.72380145449,0.2,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.1,auc,1.02766530967,0.133439295229,-1.72380145449,0.4,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.1,auc,1.02766530967,0.133439295229,-1.72380145449,0.6,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.1,auc,1.02766530967,0.133439295229,-1.72380145449,0.8,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.1,auc,1.02766530967,0.133439295229,-1.72380145449,1,0.1,5,binary:logistic,18.92543859649123,1,8.553,7.64466666667,7.994
gbtree,0.8,0.001,auc,0.568597653432,-0.298835540255,-2.07865840843,0.2,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.001,auc,0.568597653432,-0.298835540255,-2.07865840843,0.4,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.001,auc,0.568597653432,-0.298835540255,-2.07865840843,0.6,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.001,auc,0.568597653432,-0.298835540255,-2.07865840843,0.8,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.001,auc,0.568597653432,-0.298835540255,-2.07865840843,1,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.001,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.2,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.001,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.4,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.001,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.6,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.001,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.8,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.001,auc,-1.45094280454,-1.27719013006,-0.22124914224,1,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.01,auc,0.568597653432,-0.298835540255,-2.07865840843,0.2,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.01,auc,0.568597653432,-0.298835540255,-2.07865840843,0.4,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.01,auc,0.568597653432,-0.298835540255,-2.07865840843,0.6,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.01,auc,0.568597653432,-0.298835540255,-2.07865840843,0.8,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.01,auc,0.568597653432,-0.298835540255,-2.07865840843,1,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.01,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.2,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.01,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.4,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.01,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.6,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.01,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.8,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.01,auc,-1.45094280454,-1.27719013006,-0.22124914224,1,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.1,auc,0.568597653432,-0.298835540255,-2.07865840843,0.2,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.1,auc,0.568597653432,-0.298835540255,-2.07865840843,0.4,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.1,auc,0.568597653432,-0.298835540255,-2.07865840843,0.6,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.1,auc,0.568597653432,-0.298835540255,-2.07865840843,0.8,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.1,auc,0.568597653432,-0.298835540255,-2.07865840843,1,0.05,6,binary:logistic,18.92543859649123,1,8.003,7.88533333333,7.502
gbtree,0.8,0.1,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.2,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.1,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.4,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.1,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.6,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.1,auc,-1.45094280454,-1.27719013006,-0.22124914224,0.8,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.1,auc,-1.45094280454,-1.27719013006,-0.22124914224,1,0.1,6,binary:logistic,18.92543859649123,1,6.996,6.74666666667,8.778
gbtree,0.8,0.001,auc,-1.35562081821,0.452862681108,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.001,auc,-1.35562081821,0.452862681108,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.001,auc,-1.35562081821,0.452862681108,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.001,auc,-1.35562081821,0.452862681108,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.001,auc,-1.35562081821,0.452862681108,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.001,auc,-0.752844029038,0.126056795173,-1.52048501866,0.2,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.001,auc,-0.752844029038,0.126056795173,-1.52048501866,0.4,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.001,auc,-0.752844029038,0.126056795173,-1.52048501866,0.6,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.001,auc,-0.752844029038,0.126056795173,-1.52048501866,0.8,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.001,auc,-0.752844029038,0.126056795173,-1.52048501866,1,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.01,auc,-1.35562081821,0.452862681108,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.01,auc,-1.35562081821,0.452862681108,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.01,auc,-1.35562081821,0.452862681108,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.01,auc,-1.35562081821,0.452862681108,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.01,auc,-1.35562081821,0.452862681108,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.01,auc,-0.752844029038,0.126056795173,-1.52048501866,0.2,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.01,auc,-0.752844029038,0.126056795173,-1.52048501866,0.4,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.01,auc,-0.752844029038,0.126056795173,-1.52048501866,0.6,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.01,auc,-0.752844029038,0.126056795173,-1.52048501866,0.8,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.01,auc,-0.752844029038,0.126056795173,-1.52048501866,1,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.1,auc,-1.35562081821,0.452862681108,-1.07024532474,0.2,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.1,auc,-1.35562081821,0.452862681108,-1.07024532474,0.4,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.1,auc,-1.35562081821,0.452862681108,-1.07024532474,0.6,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.1,auc,-1.35562081821,0.452862681108,-1.07024532474,0.8,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.1,auc,-1.35562081821,0.452862681108,-1.07024532474,1,0.05,4,binary:logistic,18.92543859649123,2,7.901,8.98733333333,9.596
gbtree,0.8,0.1,auc,-0.752844029038,0.126056795173,-1.52048501866,0.2,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.1,auc,-0.752844029038,0.126056795173,-1.52048501866,0.4,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.1,auc,-0.752844029038,0.126056795173,-1.52048501866,0.6,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.1,auc,-0.752844029038,0.126056795173,-1.52048501866,0.8,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.1,auc,-0.752844029038,0.126056795173,-1.52048501866,1,0.1,4,binary:logistic,18.92543859649123,2,7.622,7.632,8.002
gbtree,0.8,0.001,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.2,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.001,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.4,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.001,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.6,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.001,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.8,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.001,auc,-0.752508737061,-0.914454508481,-2.46811973253,1,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.001,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.2,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.001,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.4,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.001,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.6,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.001,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.8,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.001,auc,-0.880169679292,-1.34134999487,-2.37577249714,1,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.01,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.2,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.01,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.4,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.01,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.6,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.01,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.8,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.01,auc,-0.752508737061,-0.914454508481,-2.46811973253,1,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.01,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.2,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.01,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.4,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.01,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.6,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.01,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.8,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.01,auc,-0.880169679292,-1.34134999487,-2.37577249714,1,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.1,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.2,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.1,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.4,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.1,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.6,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.1,auc,-0.752508737061,-0.914454508481,-2.46811973253,0.8,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.1,auc,-0.752508737061,-0.914454508481,-2.46811973253,1,0.05,5,binary:logistic,18.92543859649123,2,7.372,7.75266666667,7.118
gbtree,0.8,0.1,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.2,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.1,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.4,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.1,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.6,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.1,auc,-0.880169679292,-1.34134999487,-2.37577249714,0.8,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.1,auc,-0.880169679292,-1.34134999487,-2.37577249714,1,0.1,5,binary:logistic,18.92543859649123,2,7.317,6.73866666667,7.152
gbtree,0.8,0.001,auc,-1.15288603626,-0.0288255155759,-2.84209949611,0.2,0.05,6,binary:logistic,18.92543859649123,2,8.337,8.14866666667,7.016
gbtree,0.8,0.001,auc,-1.15288603626,-0.0288255155759,-2.84209949611,0.4,0.05,6,binary:logistic,18.92543859649123,2,8.337,8.14866666667,7.016
gbtree,0.8,0.001,auc,-1.15288603626,-0.0288255155759,-2.84209949611,0.6,0.05,6,binary:logistic,18.92543859649123,2,8.337,8.14866666667,7.016
gbtree,0.8,0.001,auc,-1.15288603626,-0.0288255155759,-2.84209949611,0.8,0.05,6,binary:logistic,18.92543859649123,2,8.337,8.14866666667,7.016
